State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Sirsa,09-04-2023,2023,4,14.61814681,NRSC VIC MODEL
Haryana,Sirsa,11-04-2023,2023,4,13.30502274,NRSC VIC MODEL
Haryana,Sirsa,16-04-2023,2023,4,11.00556364,NRSC VIC MODEL
Haryana,Sirsa,20-04-2023,2023,4,14.17268033,NRSC VIC MODEL
Haryana,Sirsa,24-04-2023,2023,4,11.66365538,NRSC VIC MODEL
Haryana,Sirsa,27-04-2023,2023,4,10.42755932,NRSC VIC MODEL
Haryana,Sirsa,30-04-2023,2023,4,10.04190237,NRSC VIC MODEL
Haryana,Sonipat,02-04-2023,2023,4,18.85060938,NRSC VIC MODEL
Haryana,Sonipat,04-04-2023,2023,4,19.00186312,NRSC VIC MODEL
Haryana,Sonipat,05-04-2023,2023,4,18.06714385,NRSC VIC MODEL
Haryana,Sonipat,09-04-2023,2023,4,15.22798261,NRSC VIC MODEL
Haryana,Sonipat,12-04-2023,2023,4,13.55673318,NRSC VIC MODEL
Haryana,Sonipat,13-04-2023,2023,4,13.07591514,NRSC VIC MODEL
Haryana,Sonipat,15-04-2023,2023,4,12.23693203,NRSC VIC MODEL
Haryana,Yamunanagar,06-04-2023,2023,4,17.47167566,NRSC VIC MODEL
Haryana,Yamunanagar,20-04-2023,2023,4,12.05458496,NRSC VIC MODEL
Haryana,Yamunanagar,23-04-2023,2023,4,12.27753077,NRSC VIC MODEL
Haryana,Yamunanagar,28-04-2023,2023,4,10.88381538,NRSC VIC MODEL
Haryana,Ambala,09-01-2023,2023,1,7.492155796,NRSC VIC MODEL
Haryana,Ambala,14-01-2023,2023,1,7.574535364,NRSC VIC MODEL
Haryana,Ambala,23-01-2023,2023,1,8.197572829,NRSC VIC MODEL
Haryana,Ambala,29-01-2023,2023,1,8.133257696,NRSC VIC MODEL
Haryana,Ambala,30-01-2023,2023,1,9.027728916,NRSC VIC MODEL
Haryana,Bhiwani,26-01-2023,2023,1,5.817517701,NRSC VIC MODEL
Haryana,Bhiwani,30-01-2023,2023,1,11.52756471,NRSC VIC MODEL
Haryana,Charki Dadri,02-01-2023,2023,1,5.063628414,NRSC VIC MODEL
Haryana,Charki Dadri,03-01-2023,2023,1,5.041196457,NRSC VIC MODEL
Haryana,Charki Dadri,10-01-2023,2023,1,4.852873409,NRSC VIC MODEL
Haryana,Charki Dadri,21-01-2023,2023,1,4.585735651,NRSC VIC MODEL
Haryana,Charki Dadri,28-01-2023,2023,1,4.4569404,NRSC VIC MODEL
Haryana,Charki Dadri,29-01-2023,2023,1,4.440660537,NRSC VIC MODEL
Haryana,Charki Dadri,30-01-2023,2023,1,12.26667505,NRSC VIC MODEL
Haryana,Faridabad,01-01-2023,2023,1,6.262683169,NRSC VIC MODEL
Haryana,Faridabad,02-01-2023,2023,1,6.233779112,NRSC VIC MODEL
Haryana,Faridabad,05-01-2023,2023,1,6.169101288,NRSC VIC MODEL
Haryana,Faridabad,06-01-2023,2023,1,6.151500267,NRSC VIC MODEL
Haryana,Faridabad,13-01-2023,2023,1,5.921792728,NRSC VIC MODEL
Haryana,Faridabad,15-01-2023,2023,1,5.855527694,NRSC VIC MODEL
Haryana,Faridabad,17-01-2023,2023,1,5.799926539,NRSC VIC MODEL
Haryana,Faridabad,20-01-2023,2023,1,5.698847725,NRSC VIC MODEL
Haryana,Faridabad,21-01-2023,2023,1,5.666917745,NRSC VIC MODEL
Haryana,Faridabad,25-01-2023,2023,1,5.54190014,NRSC VIC MODEL
Haryana,Faridabad,28-01-2023,2023,1,5.466177298,NRSC VIC MODEL
Haryana,Fatehabad,02-01-2023,2023,1,9.059921934,NRSC VIC MODEL
Haryana,Fatehabad,03-01-2023,2023,1,9.046279389,NRSC VIC MODEL
Haryana,Fatehabad,06-01-2023,2023,1,9.00592412,NRSC VIC MODEL
Haryana,Fatehabad,14-01-2023,2023,1,8.850618599,NRSC VIC MODEL
Haryana,Fatehabad,17-01-2023,2023,1,8.788176922,NRSC VIC MODEL
Haryana,Fatehabad,18-01-2023,2023,1,8.768498028,NRSC VIC MODEL
Haryana,Fatehabad,27-01-2023,2023,1,11.31443447,NRSC VIC MODEL
Haryana,Fatehabad,28-01-2023,2023,1,11.19059246,NRSC VIC MODEL
Haryana,Fatehabad,30-01-2023,2023,1,12.55637533,NRSC VIC MODEL
Haryana,Gurugram,01-01-2023,2023,1,6.89068336,NRSC VIC MODEL
Haryana,Gurugram,10-01-2023,2023,1,6.595065526,NRSC VIC MODEL
Haryana,Gurugram,15-01-2023,2023,1,6.378255455,NRSC VIC MODEL
Haryana,Gurugram,22-01-2023,2023,1,6.130765457,NRSC VIC MODEL
Haryana,Gurugram,23-01-2023,2023,1,6.09149304,NRSC VIC MODEL
Haryana,Gurugram,27-01-2023,2023,1,5.981983378,NRSC VIC MODEL
Haryana,Gurugram,28-01-2023,2023,1,5.941676557,NRSC VIC MODEL
Haryana,Gurugram,30-01-2023,2023,1,14.22502315,NRSC VIC MODEL
Haryana,Hisar,03-01-2023,2023,1,7.920101653,NRSC VIC MODEL
Haryana,Hisar,05-01-2023,2023,1,7.88408702,NRSC VIC MODEL
Haryana,Hisar,12-01-2023,2023,1,7.743430418,NRSC VIC MODEL
Haryana,Hisar,19-01-2023,2023,1,7.702560647,NRSC VIC MODEL
Haryana,Hisar,23-01-2023,2023,1,8.654301558,NRSC VIC MODEL
Haryana,Hisar,24-01-2023,2023,1,8.60130399,NRSC VIC MODEL
Haryana,Hisar,26-01-2023,2023,1,10.32325142,NRSC VIC MODEL
Haryana,Jhajjar,09-01-2023,2023,1,7.918879864,NRSC VIC MODEL
Haryana,Jhajjar,18-01-2023,2023,1,7.582915478,NRSC VIC MODEL
Haryana,Jhajjar,19-01-2023,2023,1,7.540117429,NRSC VIC MODEL
Haryana,Jhajjar,21-01-2023,2023,1,7.476128922,NRSC VIC MODEL
Haryana,Jhajjar,22-01-2023,2023,1,7.433835894,NRSC VIC MODEL
Haryana,Jhajjar,25-01-2023,2023,1,7.391565114,NRSC VIC MODEL
Haryana,Jhajjar,28-01-2023,2023,1,7.305026837,NRSC VIC MODEL
Haryana,Jind,06-01-2023,2023,1,8.84634392,NRSC VIC MODEL
Haryana,Jind,10-01-2023,2023,1,8.786650847,NRSC VIC MODEL
Haryana,Jind,11-01-2023,2023,1,8.768118786,NRSC VIC MODEL
Haryana,Jind,21-01-2023,2023,1,9.993604244,NRSC VIC MODEL
Haryana,Jind,26-01-2023,2023,1,10.08621696,NRSC VIC MODEL
Haryana,Jind,28-01-2023,2023,1,9.948340312,NRSC VIC MODEL
Haryana,Jind,30-01-2023,2023,1,11.97105457,NRSC VIC MODEL
Haryana,Kaithal,02-01-2023,2023,1,9.561477929,NRSC VIC MODEL
Haryana,Kaithal,06-01-2023,2023,1,9.521716766,NRSC VIC MODEL
Haryana,Kaithal,08-01-2023,2023,1,9.490305947,NRSC VIC MODEL
Haryana,Kaithal,10-01-2023,2023,1,9.461996416,NRSC VIC MODEL
Haryana,Kaithal,14-01-2023,2023,1,9.689934883,NRSC VIC MODEL
Haryana,Kaithal,15-01-2023,2023,1,9.662355137,NRSC VIC MODEL
Haryana,Kaithal,22-01-2023,2023,1,11.11650164,NRSC VIC MODEL
Haryana,Kaithal,24-01-2023,2023,1,10.9563306,NRSC VIC MODEL
Haryana,Karnal,07-01-2023,2023,1,8.797566815,NRSC VIC MODEL
Haryana,Karnal,08-01-2023,2023,1,8.769824346,NRSC VIC MODEL
Haryana,Karnal,21-01-2023,2023,1,10.7759575,NRSC VIC MODEL
Haryana,Karnal,31-01-2023,2023,1,14.82408061,NRSC VIC MODEL
Haryana,Kurukshetra,01-01-2023,2023,1,8.960403052,NRSC VIC MODEL
Haryana,Kurukshetra,05-01-2023,2023,1,8.886954818,NRSC VIC MODEL
Haryana,Kurukshetra,15-01-2023,2023,1,8.692523723,NRSC VIC MODEL
Haryana,Kurukshetra,19-01-2023,2023,1,8.584703638,NRSC VIC MODEL
Haryana,Kurukshetra,27-01-2023,2023,1,10.25983593,NRSC VIC MODEL
Haryana,Kurukshetra,30-01-2023,2023,1,10.92531294,NRSC VIC MODEL
Haryana,Mahendragarh,02-01-2023,2023,1,5.643615494,NRSC VIC MODEL
Haryana,Mahendragarh,11-01-2023,2023,1,5.346289392,NRSC VIC MODEL
Haryana,Mahendragarh,13-01-2023,2023,1,5.287155529,NRSC VIC MODEL
Haryana,Mahendragarh,17-01-2023,2023,1,5.166157957,NRSC VIC MODEL
Haryana,Mahendragarh,20-01-2023,2023,1,5.069233966,NRSC VIC MODEL
Haryana,Mahendragarh,21-01-2023,2023,1,5.045305524,NRSC VIC MODEL
Haryana,Nuh,03-01-2023,2023,1,7.906073879,NRSC VIC MODEL
Haryana,Nuh,09-01-2023,2023,1,7.727021627,NRSC VIC MODEL
Haryana,Nuh,17-01-2023,2023,1,7.416178556,NRSC VIC MODEL
Haryana,Nuh,26-01-2023,2023,1,7.133691724,NRSC VIC MODEL
Haryana,Nuh,28-01-2023,2023,1,7.075577244,NRSC VIC MODEL
Haryana,Palwal,09-01-2023,2023,1,9.373075548,NRSC VIC MODEL
Haryana,Palwal,11-01-2023,2023,1,9.283535981,NRSC VIC MODEL
Haryana,Palwal,26-01-2023,2023,1,8.775879637,NRSC VIC MODEL
Haryana,Palwal,28-01-2023,2023,1,8.712503493,NRSC VIC MODEL
Haryana,Panchkula,01-01-2023,2023,1,7.198818881,NRSC VIC MODEL
Haryana,Panchkula,03-01-2023,2023,1,7.158178741,NRSC VIC MODEL
Haryana,Panchkula,04-01-2023,2023,1,7.140555349,NRSC VIC MODEL
Haryana,Panchkula,15-01-2023,2023,1,7.47927775,NRSC VIC MODEL
Haryana,Panchkula,19-01-2023,2023,1,7.338280775,NRSC VIC MODEL
Haryana,Panchkula,21-01-2023,2023,1,7.50715968,NRSC VIC MODEL
Haryana,Panchkula,24-01-2023,2023,1,7.466866233,NRSC VIC MODEL
Haryana,Panchkula,28-01-2023,2023,1,9.570732054,NRSC VIC MODEL
Haryana,Panipat,07-01-2023,2023,1,7.860939315,NRSC VIC MODEL
Haryana,Panipat,15-01-2023,2023,1,7.627896105,NRSC VIC MODEL
Haryana,Panipat,21-01-2023,2023,1,7.829252574,NRSC VIC MODEL
Haryana,Panipat,25-01-2023,2023,1,7.679236318,NRSC VIC MODEL
Haryana,Panipat,27-01-2023,2023,1,7.62300035,NRSC VIC MODEL
Haryana,Rewari,03-01-2023,2023,1,4.541182739,NRSC VIC MODEL
Haryana,Rewari,07-01-2023,2023,1,4.433474894,NRSC VIC MODEL
Haryana,Rewari,13-01-2023,2023,1,4.181638268,NRSC VIC MODEL
Haryana,Rewari,19-01-2023,2023,1,3.977457489,NRSC VIC MODEL
Haryana,Rohtak,06-01-2023,2023,1,7.935913204,NRSC VIC MODEL
Haryana,Rohtak,09-01-2023,2023,1,7.855028078,NRSC VIC MODEL
Haryana,Rohtak,18-01-2023,2023,1,7.584467272,NRSC VIC MODEL
Haryana,Rohtak,21-01-2023,2023,1,7.651138324,NRSC VIC MODEL
Haryana,Rohtak,22-01-2023,2023,1,7.611692312,NRSC VIC MODEL
Haryana,Rohtak,24-01-2023,2023,1,7.57714448,NRSC VIC MODEL
Haryana,Rohtak,27-01-2023,2023,1,7.506675535,NRSC VIC MODEL
Haryana,Sirsa,13-01-2023,2023,1,6.45417676,NRSC VIC MODEL
Haryana,Sirsa,19-01-2023,2023,1,6.33090367,NRSC VIC MODEL
Haryana,Sirsa,29-01-2023,2023,1,10.60396437,NRSC VIC MODEL
Haryana,Sirsa,31-01-2023,2023,1,11.94273349,NRSC VIC MODEL
Haryana,Sonipat,06-01-2023,2023,1,8.580744036,NRSC VIC MODEL
Haryana,Sonipat,14-01-2023,2023,1,8.321419902,NRSC VIC MODEL
Haryana,Sonipat,21-01-2023,2023,1,8.54209674,NRSC VIC MODEL
Haryana,Sonipat,26-01-2023,2023,1,8.338555252,NRSC VIC MODEL
Haryana,Sonipat,28-01-2023,2023,1,8.261336349,NRSC VIC MODEL
Haryana,Yamunanagar,02-01-2023,2023,1,8.879449001,NRSC VIC MODEL
Haryana,Yamunanagar,07-01-2023,2023,1,8.756676276,NRSC VIC MODEL
Haryana,Yamunanagar,08-01-2023,2023,1,8.725587491,NRSC VIC MODEL
Haryana,Yamunanagar,11-01-2023,2023,1,8.639076092,NRSC VIC MODEL
Haryana,Yamunanagar,12-01-2023,2023,1,8.614619937,NRSC VIC MODEL
Haryana,Yamunanagar,14-01-2023,2023,1,9.336322118,NRSC VIC MODEL
Haryana,Yamunanagar,23-01-2023,2023,1,10.63780758,NRSC VIC MODEL
Haryana,Yamunanagar,24-01-2023,2023,1,10.65626061,NRSC VIC MODEL
Haryana,Yamunanagar,26-01-2023,2023,1,10.69533061,NRSC VIC MODEL
Haryana,Yamunanagar,27-01-2023,2023,1,10.57678745,NRSC VIC MODEL
Haryana,Ambala,01-02-2023,2023,2,8.785932779,NRSC VIC MODEL
Haryana,Ambala,03-02-2023,2023,2,8.531251012,NRSC VIC MODEL
Haryana,Bhiwani,01-02-2023,2023,2,11.03623251,NRSC VIC MODEL
Haryana,Bhiwani,05-02-2023,2023,2,9.848860125,NRSC VIC MODEL
Haryana,Bhiwani,27-02-2023,2023,2,6.305146792,NRSC VIC MODEL
Haryana,Charki Dadri,01-02-2023,2023,2,11.2434813,NRSC VIC MODEL
Haryana,Charki Dadri,04-02-2023,2023,2,10.12171472,NRSC VIC MODEL
Haryana,Charki Dadri,06-02-2023,2023,2,9.418837193,NRSC VIC MODEL
Haryana,Charki Dadri,07-02-2023,2023,2,9.128104751,NRSC VIC MODEL
Haryana,Charki Dadri,09-02-2023,2023,2,8.690158613,NRSC VIC MODEL
Haryana,Charki Dadri,18-02-2023,2023,2,6.601998492,NRSC VIC MODEL
Haryana,Charki Dadri,23-02-2023,2023,2,5.757866452,NRSC VIC MODEL
Haryana,Charki Dadri,27-02-2023,2023,2,5.248020104,NRSC VIC MODEL
Haryana,Faridabad,05-02-2023,2023,2,10.01188192,NRSC VIC MODEL
Haryana,Faridabad,07-02-2023,2023,2,9.537500368,NRSC VIC MODEL
Haryana,Faridabad,13-02-2023,2023,2,8.359204584,NRSC VIC MODEL
Haryana,Faridabad,20-02-2023,2023,2,7.198170186,NRSC VIC MODEL
Haryana,Faridabad,28-02-2023,2023,2,7.006731718,NRSC VIC MODEL
Haryana,Fatehabad,05-02-2023,2023,2,11.3905786,NRSC VIC MODEL
Haryana,Fatehabad,08-02-2023,2023,2,10.83112533,NRSC VIC MODEL
Haryana,Fatehabad,15-02-2023,2023,2,10.08506864,NRSC VIC MODEL
Haryana,Fatehabad,16-02-2023,2023,2,9.945333837,NRSC VIC MODEL
Haryana,Fatehabad,17-02-2023,2023,2,9.815826042,NRSC VIC MODEL
Haryana,Fatehabad,26-02-2023,2023,2,8.938329327,NRSC VIC MODEL
Haryana,Fatehabad,27-02-2023,2023,2,8.869174805,NRSC VIC MODEL
Haryana,Gurugram,03-02-2023,2023,2,12.50547591,NRSC VIC MODEL
Haryana,Gurugram,08-02-2023,2023,2,11.00374604,NRSC VIC MODEL
Haryana,Gurugram,10-02-2023,2023,2,10.51536612,NRSC VIC MODEL
Haryana,Gurugram,13-02-2023,2023,2,9.861009289,NRSC VIC MODEL
Haryana,Gurugram,15-02-2023,2023,2,9.428741542,NRSC VIC MODEL
Haryana,Gurugram,20-02-2023,2023,2,8.412924568,NRSC VIC MODEL
Haryana,Hisar,03-02-2023,2023,2,10.94221546,NRSC VIC MODEL
Haryana,Hisar,10-02-2023,2023,2,10.03935198,NRSC VIC MODEL
Haryana,Hisar,15-02-2023,2023,2,9.323827251,NRSC VIC MODEL
Haryana,Hisar,16-02-2023,2023,2,9.179510948,NRSC VIC MODEL
Haryana,Hisar,24-02-2023,2023,2,8.289344364,NRSC VIC MODEL
Haryana,Jhajjar,01-02-2023,2023,2,12.23590693,NRSC VIC MODEL
Haryana,Jhajjar,07-02-2023,2023,2,10.65254566,NRSC VIC MODEL
Haryana,Jhajjar,20-02-2023,2023,2,8.294524467,NRSC VIC MODEL
Haryana,Jind,07-02-2023,2023,2,10.66545732,NRSC VIC MODEL
Haryana,Jind,14-02-2023,2023,2,9.833470792,NRSC VIC MODEL
Haryana,Jind,21-02-2023,2023,2,9.123647377,NRSC VIC MODEL
Haryana,Kaithal,02-02-2023,2023,2,13.0161002,NRSC VIC MODEL
Haryana,Kaithal,03-02-2023,2023,2,12.78194871,NRSC VIC MODEL
Haryana,Kaithal,05-02-2023,2023,2,12.32784628,NRSC VIC MODEL
Haryana,Kaithal,09-02-2023,2023,2,11.55399796,NRSC VIC MODEL
Haryana,Kaithal,14-02-2023,2023,2,10.79483294,NRSC VIC MODEL
Haryana,Kaithal,15-02-2023,2023,2,10.65261835,NRSC VIC MODEL
Haryana,Kaithal,19-02-2023,2023,2,10.16538004,NRSC VIC MODEL
Haryana,Kaithal,21-02-2023,2023,2,9.965540824,NRSC VIC MODEL
Haryana,Kaithal,23-02-2023,2023,2,9.797069423,NRSC VIC MODEL
Haryana,Kaithal,24-02-2023,2023,2,9.712828108,NRSC VIC MODEL
Haryana,Karnal,01-02-2023,2023,2,14.4876683,NRSC VIC MODEL
Haryana,Karnal,02-02-2023,2023,2,14.13378649,NRSC VIC MODEL
Haryana,Karnal,03-02-2023,2023,2,13.79648488,NRSC VIC MODEL
Haryana,Karnal,13-02-2023,2023,2,11.16541565,NRSC VIC MODEL
Haryana,Karnal,18-02-2023,2023,2,10.23114835,NRSC VIC MODEL
Haryana,Karnal,23-02-2023,2023,2,9.558821072,NRSC VIC MODEL
Haryana,Kurukshetra,05-02-2023,2023,2,9.918421807,NRSC VIC MODEL
Haryana,Kurukshetra,07-02-2023,2023,2,9.638462775,NRSC VIC MODEL
Haryana,Kurukshetra,09-02-2023,2023,2,9.40108838,NRSC VIC MODEL
Haryana,Kurukshetra,10-02-2023,2023,2,9.288496282,NRSC VIC MODEL
Haryana,Kurukshetra,13-02-2023,2023,2,9.037418578,NRSC VIC MODEL
Haryana,Kurukshetra,23-02-2023,2023,2,8.415327844,NRSC VIC MODEL
Haryana,Kurukshetra,26-02-2023,2023,2,8.294767504,NRSC VIC MODEL
Haryana,Mahendragarh,02-02-2023,2023,2,11.9109975,NRSC VIC MODEL
Haryana,Mahendragarh,06-02-2023,2023,2,10.33757309,NRSC VIC MODEL
Haryana,Mahendragarh,10-02-2023,2023,2,9.321463751,NRSC VIC MODEL
Haryana,Mahendragarh,11-02-2023,2023,2,9.089802468,NRSC VIC MODEL
Haryana,Mahendragarh,16-02-2023,2023,2,7.986718266,NRSC VIC MODEL
Haryana,Mahendragarh,21-02-2023,2023,2,6.996406815,NRSC VIC MODEL
Haryana,Mahendragarh,23-02-2023,2023,2,6.674208863,NRSC VIC MODEL
Haryana,Mahendragarh,27-02-2023,2023,2,6.305649958,NRSC VIC MODEL
Haryana,Mahendragarh,24-02-2023,2023,2,6.746375569,NRSC VIC MODEL
Haryana,Nuh,06-02-2023,2023,2,12.45855053,NRSC VIC MODEL
Haryana,Nuh,09-02-2023,2023,2,11.69604634,NRSC VIC MODEL
Haryana,Nuh,14-02-2023,2023,2,10.5825135,NRSC VIC MODEL
Haryana,Nuh,23-02-2023,2023,2,8.890516042,NRSC VIC MODEL
Haryana,Nuh,28-02-2023,2023,2,8.625610384,NRSC VIC MODEL
Haryana,Palwal,02-02-2023,2023,2,12.04679977,NRSC VIC MODEL
Haryana,Palwal,08-02-2023,2023,2,10.84256505,NRSC VIC MODEL
Haryana,Palwal,17-02-2023,2023,2,9.550341855,NRSC VIC MODEL
Haryana,Palwal,19-02-2023,2023,2,9.319908932,NRSC VIC MODEL
Haryana,Palwal,26-02-2023,2023,2,9.217145403,NRSC VIC MODEL
Haryana,Panchkula,02-02-2023,2023,2,9.954573766,NRSC VIC MODEL
Haryana,Panchkula,04-02-2023,2023,2,9.68423342,NRSC VIC MODEL
Haryana,Panchkula,13-02-2023,2023,2,8.849253189,NRSC VIC MODEL
Haryana,Panchkula,27-02-2023,2023,2,7.722593312,NRSC VIC MODEL
Haryana,Panchkula,24-02-2023,2023,2,7.931493201,NRSC VIC MODEL
Haryana,Panipat,02-02-2023,2023,2,10.41980462,NRSC VIC MODEL
Haryana,Panipat,04-02-2023,2023,2,10.02332267,NRSC VIC MODEL
Haryana,Panipat,18-02-2023,2023,2,8.240296524,NRSC VIC MODEL
Haryana,Panipat,19-02-2023,2023,2,8.140486121,NRSC VIC MODEL
Haryana,Panipat,21-02-2023,2023,2,7.954697805,NRSC VIC MODEL
Haryana,Rewari,01-02-2023,2023,2,12.20213414,NRSC VIC MODEL
Haryana,Rewari,07-02-2023,2023,2,9.059575805,NRSC VIC MODEL
Haryana,Rewari,09-02-2023,2023,2,8.442548462,NRSC VIC MODEL
Haryana,Rohtak,07-02-2023,2023,2,10.51946582,NRSC VIC MODEL
Haryana,Rohtak,13-02-2023,2023,2,9.403653305,NRSC VIC MODEL
Haryana,Rohtak,20-02-2023,2023,2,8.333426608,NRSC VIC MODEL
Haryana,Sirsa,08-02-2023,2023,2,10.03897341,NRSC VIC MODEL
Haryana,Sirsa,10-02-2023,2023,2,9.759472346,NRSC VIC MODEL
Haryana,Sirsa,18-02-2023,2023,2,8.261460592,NRSC VIC MODEL
Haryana,Sonipat,04-02-2023,2023,2,12.04289142,NRSC VIC MODEL
Haryana,Sonipat,06-02-2023,2023,2,11.53060922,NRSC VIC MODEL
Haryana,Sonipat,14-02-2023,2023,2,9.978648956,NRSC VIC MODEL
Haryana,Sonipat,15-02-2023,2023,2,9.812080314,NRSC VIC MODEL
Haryana,Sonipat,20-02-2023,2023,2,9.059207141,NRSC VIC MODEL
Haryana,Sonipat,26-02-2023,2023,2,8.428739362,NRSC VIC MODEL
Haryana,Yamunanagar,01-02-2023,2023,2,13.17348399,NRSC VIC MODEL
Haryana,Yamunanagar,03-02-2023,2023,2,12.62200841,NRSC VIC MODEL
Haryana,Yamunanagar,11-02-2023,2023,2,11.01741249,NRSC VIC MODEL
Haryana,Yamunanagar,12-02-2023,2023,2,10.890011,NRSC VIC MODEL
Haryana,Yamunanagar,15-02-2023,2023,2,10.43765947,NRSC VIC MODEL
Haryana,Yamunanagar,19-02-2023,2023,2,9.884347996,NRSC VIC MODEL
Haryana,Yamunanagar,24-02-2023,2023,2,9.380620439,NRSC VIC MODEL
Haryana,Ambala,02-03-2023,2023,3,6.840638944,NRSC VIC MODEL
Haryana,Ambala,13-03-2023,2023,3,6.50649503,NRSC VIC MODEL
Haryana,Ambala,14-03-2023,2023,3,6.480260097,NRSC VIC MODEL
Haryana,Ambala,21-03-2023,2023,3,15.467574,NRSC VIC MODEL
Haryana,Ambala,26-03-2023,2023,3,14.03463923,NRSC VIC MODEL
Haryana,Ambala,30-03-2023,2023,3,12.06271658,NRSC VIC MODEL
Haryana,Ambala,31-03-2023,2023,3,14.63474564,NRSC VIC MODEL
Haryana,Bhiwani,17-03-2023,2023,3,6.311481138,NRSC VIC MODEL
Haryana,Bhiwani,29-03-2023,2023,3,7.711512557,NRSC VIC MODEL
Haryana,Charki Dadri,02-03-2023,2023,3,5.091989409,NRSC VIC MODEL
Haryana,Charki Dadri,04-03-2023,2023,3,4.928418997,NRSC VIC MODEL
Haryana,Charki Dadri,07-03-2023,2023,3,4.908110123,NRSC VIC MODEL
Haryana,Charki Dadri,09-03-2023,2023,3,4.77090249,NRSC VIC MODEL
Haryana,Charki Dadri,13-03-2023,2023,3,4.603309434,NRSC VIC MODEL
Haryana,Charki Dadri,17-03-2023,2023,3,4.796636277,NRSC VIC MODEL
Haryana,Charki Dadri,28-03-2023,2023,3,9.83791049,NRSC VIC MODEL
Haryana,Charki Dadri,30-03-2023,2023,3,9.003656836,NRSC VIC MODEL
Haryana,Faridabad,03-03-2023,2023,3,7.167784286,NRSC VIC MODEL
Haryana,Faridabad,09-03-2023,2023,3,6.699806893,NRSC VIC MODEL
Haryana,Faridabad,19-03-2023,2023,3,8.768574862,NRSC VIC MODEL
Haryana,Fatehabad,01-03-2023,2023,3,8.758589989,NRSC VIC MODEL
Haryana,Fatehabad,13-03-2023,2023,3,8.31533545,NRSC VIC MODEL
Haryana,Fatehabad,15-03-2023,2023,3,8.280831541,NRSC VIC MODEL
Haryana,Fatehabad,19-03-2023,2023,3,9.967187232,NRSC VIC MODEL
Haryana,Fatehabad,24-03-2023,2023,3,9.438953084,NRSC VIC MODEL
Haryana,Fatehabad,27-03-2023,2023,3,10.56092196,NRSC VIC MODEL
Haryana,Fatehabad,31-03-2023,2023,3,11.34111013,NRSC VIC MODEL
Haryana,Gurugram,08-03-2023,2023,3,6.841353166,NRSC VIC MODEL
Haryana,Gurugram,09-03-2023,2023,3,6.753969924,NRSC VIC MODEL
Haryana,Gurugram,19-03-2023,2023,3,9.748157364,NRSC VIC MODEL
Haryana,Gurugram,25-03-2023,2023,3,13.77257205,NRSC VIC MODEL
Haryana,Gurugram,30-03-2023,2023,3,14.44839189,NRSC VIC MODEL
Haryana,Hisar,05-03-2023,2023,3,7.829893913,NRSC VIC MODEL
Haryana,Hisar,18-03-2023,2023,3,8.840336289,NRSC VIC MODEL
Haryana,Hisar,19-03-2023,2023,3,8.820255491,NRSC VIC MODEL
Haryana,Hisar,22-03-2023,2023,3,9.939461606,NRSC VIC MODEL
Haryana,Hisar,24-03-2023,2023,3,9.532394705,NRSC VIC MODEL
Haryana,Hisar,29-03-2023,2023,3,9.391927262,NRSC VIC MODEL
Haryana,Hisar,30-03-2023,2023,3,9.48173134,NRSC VIC MODEL
Haryana,Jhajjar,11-03-2023,2023,3,6.899653255,NRSC VIC MODEL
Haryana,Jhajjar,12-03-2023,2023,3,6.871271544,NRSC VIC MODEL
Haryana,Jhajjar,13-03-2023,2023,3,6.844403536,NRSC VIC MODEL
Haryana,Jhajjar,14-03-2023,2023,3,6.824382926,NRSC VIC MODEL
Haryana,Jhajjar,16-03-2023,2023,3,6.78408485,NRSC VIC MODEL
Haryana,Jhajjar,18-03-2023,2023,3,6.8694676,NRSC VIC MODEL
Haryana,Jind,03-03-2023,2023,3,8.53632789,NRSC VIC MODEL
Haryana,Jind,16-03-2023,2023,3,8.231087387,NRSC VIC MODEL
Haryana,Jind,26-03-2023,2023,3,14.17425264,NRSC VIC MODEL
Haryana,Jind,31-03-2023,2023,3,13.44542663,NRSC VIC MODEL
Haryana,Kaithal,11-03-2023,2023,3,9.056275969,NRSC VIC MODEL
Haryana,Kaithal,14-03-2023,2023,3,8.992776744,NRSC VIC MODEL
Haryana,Kaithal,16-03-2023,2023,3,8.958492863,NRSC VIC MODEL
Haryana,Kaithal,23-03-2023,2023,3,19.2631656,NRSC VIC MODEL
Haryana,Kaithal,24-03-2023,2023,3,18.55959107,NRSC VIC MODEL
Haryana,Kaithal,28-03-2023,2023,3,17.26024123,NRSC VIC MODEL
Haryana,Karnal,03-03-2023,2023,3,8.868679039,NRSC VIC MODEL
Haryana,Karnal,09-03-2023,2023,3,8.540928109,NRSC VIC MODEL
Haryana,Karnal,12-03-2023,2023,3,8.421825544,NRSC VIC MODEL
Haryana,Karnal,16-03-2023,2023,3,8.30313994,NRSC VIC MODEL
Haryana,Karnal,19-03-2023,2023,3,14.70296671,NRSC VIC MODEL
Haryana,Karnal,31-03-2023,2023,3,18.2198884,NRSC VIC MODEL
Haryana,Kurukshetra,03-03-2023,2023,3,8.1980845,NRSC VIC MODEL
Haryana,Kurukshetra,04-03-2023,2023,3,8.17183758,NRSC VIC MODEL
Haryana,Kurukshetra,08-03-2023,2023,3,8.071321563,NRSC VIC MODEL
Haryana,Kurukshetra,12-03-2023,2023,3,8.012388249,NRSC VIC MODEL
